Skor M2 (Skills),Skor M5 (Compass),Skor M8 (Ambisi),Skor M9 (Resiliensi),Semester,IPK,Ekspektasi Gaji,Minat Wirausaha,Rencana S2/Sertifikasi,Frekuensi Belajar,Level Bahasa Inggris,Motivasi,Cognitive Style,Work Style,Kultur Kerja,Ukuran Perusahaan,PCA1,PCA2,Cluster
8,8,7,7,3,4,2,4,3,2,2,money,strategic,small,collab,flex,0.3368420965175863,0.17429073869589332,2
7,8,4,5,3,4,2,3,2,2,1,money,social,small,collab,flex,-2.3728173849788683,0.15375016205153322,0
9,9,6,7,3,4,1,4,2,2,1,money,analytical,flex,collab,flex,-0.4589381441209594,-0.07483348648558999,2
8,10,5,6,3,4,2,5,2,2,1,impact,analytical,flex,collab,startup,-0.3068226254187622,-1.0368978246655631,2
7,9,8,7,3,3,2,5,2,2,2,growth,strategic,big,formal,flex,0.6174058333494377,-1.2373086573066367,2
7,8,5,6,2,4,2,2,2,1,2,money,social,flex,formal,startup,-2.1589256077470944,0.5316385867972508,0
9,8,8,8,3,4,3,4,3,4,2,impact,analytical,flex,formal,flex,2.4017730161849986,0.025198884546870907,1
7,7,3,5,3,4,2,3,1,1,1,money,social,flex,collab,flex,-3.7721435032832225,0.46042196926705686,0
6,9,5,6,3,4,2,4,1,1,1,impact,analytical,flex,collab,flex,-2.167274331973367,-0.8240153097133962,0
10,10,5,8,3,3,2,5,2,3,3,money,social,flex,collab,flex,1.5515628520037414,0.5575112415165492,1
6,8,7,5,2,2,3,4,2,2,2,impact,analytical,small,collab,startup,-0.7675624924138547,-2.016691930039328,0
9,7,7,8,1,3,2,4,3,3,2,growth,social,solo,collab,mid,0.9232468332095654,-0.977980590176438,1
10,10,5,8,1,2,2,3,2,2,2,growth,analytical,flex,collab,flex,0.17551927342944545,-0.9678769690971734,2
7,8,5,7,1,4,1,4,2,1,1,money,creative,flex,collab,big,-1.8674966579314025,-1.1728249619159363,0
9,7,7,8,3,4,2,4,2,4,2,money,analytical,flex,formal,flex,1.0759263384231592,0.6831590420829903,1
9,8,6,7,5,3,2,4,2,2,2,money,analytical,small,collab,flex,-0.2326419556729586,0.9408803305898841,2
9,8,5,6,1,2,1,5,2,2,1,impact,social,small,formal,startup,-1.2482097205620613,-2.19357024775641,0
8,8,7,5,3,4,2,5,3,2,1,money,creative,flex,formal,flex,-0.18716779049686524,-0.8602086425633485,2
9,8,4,7,3,4,1,5,2,2,2,freedom,analytical,flex,collab,flex,-0.696548999935171,0.6775655284502375,2
8,9,5,8,3,4,2,4,2,2,1,impact,analytical,small,collab,flex,-0.4599694344859789,-0.4653425179105278,2
10,8,6,7,5,4,2,4,2,2,2,growth,analytical,solo,formal,mid,0.04142832566456624,1.4499459282903502,2
3,8,5,5,1,4,2,3,2,2,1,impact,strategic,solo,collab,flex,-2.733667641185008,-1.6819273961895878,0
7,9,3,4,3,4,1,3,1,2,1,money,analytical,solo,formal,mid,-3.3381645096412953,0.3736562176639247,0
5,7,7,7,1,4,3,5,2,3,1,money,social,small,formal,mid,-0.313111097305658,-2.4337842032319634,2
6,6,4,5,3,4,2,3,2,1,1,money,social,small,collab,flex,-3.574073836702123,0.2027371642225204,0
7,8,7,8,1,4,2,5,2,2,1,money,analytical,small,collab,mid,-0.09186582422852083,-2.091790603087763,2
9,9,8,6,3,4,3,5,3,2,2,money,strategic,flex,collab,big,1.5313278652301126,-0.6343836052090731,2
12,9,6,8,3,3,2,4,2,2,3,money,analytical,flex,collab,flex,1.2192072828472726,1.1779487986980495,2
9,9,5,6,2,4,3,5,1,2,2,impact,social,big,collab,startup,-0.330012375581706,-0.72864141412051,2
8,9,6,7,3,4,2,5,2,2,2,money,analytical,flex,collab,flex,0.24481561420980597,-0.14723016422547835,2
8,9,6,7,3,4,2,4,2,2,1,impact,analytical,small,agile,startup,-0.36357353781216134,-0.7179271164131996,2
6,8,5,7,3,3,3,2,2,2,1,money,analytical,flex,formal,big,-1.6229208700231734,-0.5654672376407647,0
6,8,5,5,2,4,1,5,2,2,1,money,analytical,small,formal,mid,-1.9498354217175375,-1.2272370543060847,0
10,8,5,5,3,3,2,3,2,2,3,money,strategic,solo,agile,mid,-0.83499686799104,1.4497421235780499,0
9,7,5,7,3,3,1,5,2,3,2,money,analytical,big,collab,mid,-0.2907687498747306,0.18674278243688983,2
9,9,7,8,3,4,3,4,2,2,2,growth,analytical,flex,collab,mid,1.03684701873418,-0.17363452977794316,2
9,9,5,6,3,3,2,1,2,2,1,prestige,analytical,solo,collab,mid,-1.692437544374432,0.33315136749333335,0
10,9,7,8,1,4,2,5,3,4,2,impact,creative,small,agile,startup,2.5035462115879423,-0.9578836438461902,1
6,8,7,7,3,4,3,5,2,2,1,impact,analytical,flex,collab,big,-0.04669517443830015,-1.6733375050111565,2
9,9,5,6,3,4,1,5,2,2,1,prestige,creative,small,collab,startup,-0.7851510539996465,-0.48745997847735034,2
12,8,5,6,3,4,2,3,2,2,2,money,analytical,flex,formal,flex,-0.4816052739652285,1.6314793814013235,2
7,8,7,4,3,4,2,4,3,2,2,prestige,analytical,small,formal,flex,-0.6340077581053536,-0.09269005749256645,2
13,8,5,6,3,3,1,3,2,2,3,money,analytical,solo,formal,flex,-0.36853560671092633,2.26533856686716,2
13,8,6,7,2,3,2,1,3,2,3,growth,analytical,flex,formal,mid,0.4533283884175457,2.0017120293481305,2
9,10,5,8,3,3,3,3,2,3,2,growth,analytical,flex,agile,flex,0.8570916401181665,0.07659243641520494,2
6,7,5,6,3,4,3,3,2,2,1,money,creative,solo,formal,mid,-1.9631386107513031,-0.30580137865760487,0
9,8,4,7,3,2,1,4,1,3,2,money,analytical,flex,collab,flex,-1.0772619627896391,0.26448088614812065,0
2,8,4,4,3,2,2,3,1,2,1,growth,social,small,collab,flex,-4.019824872304084,-1.7441935379935023,0
12,8,5,7,5,3,2,3,2,2,2,money,analytical,flex,collab,flex,-0.19356517376639798,2.057438938840895,2
6,9,5,7,4,3,2,4,2,2,2,money,social,flex,formal,flex,-0.7949112837516277,0.06833986264270653,2
8,9,6,7,3,4,1,4,2,2,1,growth,analytical,flex,collab,flex,-0.5898553460235598,-0.3491806193215138,2
6,9,5,6,1,4,2,3,2,2,1,money,analytical,flex,result,flex,-1.6008246034885325,-1.1980821183455268,0
6,8,6,7,1,2,2,4,2,3,2,growth,creative,small,agile,flex,-0.3717850464015395,-1.8684300617830953,0
9,8,5,6,3,4,2,4,2,2,2,money,creative,flex,result,startup,-0.6644926995639977,0.6468902766871869,2
11,9,7,7,3,4,5,4,3,4,4,growth,strategic,solo,result,flex,3.6439040584954068,1.3359700554233,1
7,9,8,5,1,4,3,5,3,2,1,prestige,analytical,small,collab,flex,0.42023980354228574,-2.6621187521050165,2
2,8,5,3,2,4,2,1,2,2,1,money,social,solo,formal,big,-4.036523093049547,-0.6573098643864422,0
13,10,8,9,3,3,5,4,3,4,1,growth,analytical,flex,formal,big,4.158247845721679,-1.3353066981962247,1
8,8,3,6,3,4,2,3,1,2,1,money,analytical,solo,formal,flex,-2.646258286380144,0.5335232117688561,0
8,10,6,7,3,4,2,3,3,2,2,growth,analytical,small,agile,flex,0.37138374291961823,0.309778303141305,2
7,8,5,7,2,3,2,5,1,3,1,freedom,analytical,small,formal,mid,-0.9540922946825223,-1.742247414252073,0
8,9,6,5,3,4,2,3,2,2,2,money,social,small,formal,mid,-1.0004754829002604,0.5105912939937012,0
7,8,6,5,4,4,2,5,2,2,3,growth,creative,small,formal,flex,-0.47370440310924783,0.8811910692123773,2
2,8,5,5,3,3,1,2,2,2,1,freedom,strategic,small,agile,flex,-3.468929360569041,-0.7804598090140874,0
7,6,6,7,3,3,2,5,2,2,2,money,analytical,solo,collab,flex,-0.8824239285226991,-0.3808649166878904,2
5,8,6,8,4,3,2,4,1,2,2,money,analytical,solo,result,big,-1.0490806943669344,-0.2731852352481756,2
6,8,7,5,3,4,3,4,2,2,2,money,analytical,small,collab,big,-0.6617725429461312,-0.5396788219810229,2
10,8,3,6,3,3,1,3,1,2,3,growth,analytical,solo,collab,flex,-1.8745844420880626,1.9680558382512279,0
9,8,5,6,3,4,1,4,2,2,2,money,social,flex,collab,mid,-1.0013303585916558,0.8935720703105154,2
7,8,8,8,3,4,3,5,2,3,2,money,analytical,flex,formal,mid,1.3896431978628043,-0.7338875779209647,2
7,7,5,5,3,3,3,3,2,2,2,impact,analytical,small,formal,flex,-1.7464083245166204,0.05003038578956883,0
9,8,4,7,3,4,1,3,2,2,2,money,social,flex,collab,mid,-1.3244286018228015,1.4381103774739992,0
9,8,8,7,3,4,3,4,3,2,1,money,analytical,small,formal,big,0.7891080271658952,-0.8879005098300338,2
9,8,8,7,5,4,3,4,3,2,2,prestige,analytical,flex,formal,flex,1.2263635942832243,0.8179767948777298,2
9,8,4,7,3,4,2,3,1,2,1,money,social,small,formal,big,-1.8969651997035486,0.4320796959401659,0
8,10,6,5,5,3,2,4,2,1,1,money,social,small,formal,startup,-1.2276412481724075,-0.3744534447339473,2
6,7,8,6,5,4,2,4,2,2,1,prestige,analytical,flex,agile,big,-0.7757982540340971,-0.13999324717760822,2
6,8,7,8,1,3,2,5,3,3,1,prestige,social,solo,formal,big,0.6176191165370828,-2.7282723073544632,2
10,7,8,6,2,4,3,4,3,1,2,money,analytical,flex,result,mid,0.35668994334894016,-0.30465455573896877,2
9,7,6,8,2,4,1,4,2,3,2,money,analytical,big,formal,flex,-0.01860588529545122,0.5032576951587333,2
9,8,5,7,2,4,2,5,2,2,2,growth,analytical,big,formal,big,-0.1276129744983363,-0.36435327985850957,2
6,9,5,7,3,4,2,3,2,2,1,money,analytical,big,collab,mid,-1.3274206561896766,-0.43102352945404826,0
7,8,5,7,3,4,2,4,1,2,1,growth,analytical,big,formal,mid,-1.5598818801140029,-0.5563437076162052,0
7,7,6,5,3,3,3,4,1,1,2,money,social,flex,formal,flex,-2.0558189463958993,-0.3860451383789015,0
5,8,6,4,4,4,2,5,2,2,1,money,strategic,solo,formal,startup,-1.7389486458005916,-0.8701714207987604,0
10,9,6,7,3,3,2,4,2,2,2,growth,social,flex,collab,mid,0.2891195561844931,-0.047549192741607856,2
7,8,5,7,3,4,1,3,2,2,1,impact,analytical,solo,collab,flex,-1.7155552068754645,0.14008519738249167,0
9,8,6,6,3,4,3,3,2,2,2,growth,social,small,collab,mid,-0.4857502719392109,0.4758697286395723,2
6,8,3,5,4,4,2,3,1,1,2,money,analytical,small,collab,mid,-3.367262235293161,1.1713181252784142,0
8,8,5,7,2,4,2,4,2,3,1,growth,social,solo,result,startup,-0.5084047647451333,-0.7631630465267947,2
9,8,5,7,3,4,1,3,2,3,2,money,analytical,big,collab,mid,-0.5348125785963145,1.2604458157123561,2
9,9,8,8,2,4,3,5,2,2,1,money,analytical,flex,formal,flex,1.1868597126729565,-1.695031491701154,2
6,9,5,3,3,3,1,2,2,2,1,money,analytical,flex,formal,flex,-3.0039005717071654,-0.13718994539629784,0
11,9,8,7,3,4,3,4,2,2,2,growth,analytical,small,collab,big,1.3869901497388135,-0.07463073161859807,2
7,7,5,6,1,4,2,3,2,2,2,impact,analytical,small,formal,flex,-1.7456163858332827,-0.15207098572993627,0
6,8,6,7,3,4,2,4,2,2,1,money,analytical,small,formal,mid,-1.1086008849234168,-0.7972653540116142,0
11,9,5,7,3,4,2,3,1,2,2,money,analytical,solo,formal,flex,-0.6344792794344476,1.2969989461582396,2
12,10,8,7,3,3,5,5,3,2,1,prestige,analytical,big,formal,mid,2.699243288140837,-2.0324699866657125,1
8,9,6,6,3,3,2,3,2,2,2,money,analytical,big,formal,big,-0.6351504623933066,-0.013999329785721965,2
9,9,5,7,3,4,2,4,1,2,2,money,analytical,big,formal,mid,-0.6470823076269585,0.46351783806408203,2
10,8,6,6,3,3,2,4,2,2,2,growth,analytical,small,collab,mid,-0.3035721978319335,0.02949976627200706,2
8,9,5,4,2,4,2,3,2,1,2,money,analytical,flex,formal,flex,-1.9454227255429002,0.26117620128646984,0
6,8,5,2,5,4,2,4,2,2,2,prestige,strategic,flex,collab,flex,-2.2259960362504554,1.0439865665697148,0
6,9,7,7,3,4,3,4,2,2,1,money,social,small,collab,flex,-0.2810411450156967,-1.2763102342352715,2
7,9,5,9,2,3,2,3,2,4,2,money,analytical,big,collab,mid,0.5847384523286479,-0.3234935967702543,2
11,8,6,6,3,4,2,4,2,2,2,money,analytical,flex,formal,flex,-0.07214232687668938,0.9144297337978976,2
12,10,8,7,3,3,5,5,3,2,1,freedom,social,small,collab,mid,2.62612874960212,-2.0137637618989874,1
9,8,7,6,3,4,3,3,2,2,1,money,analytical,small,formal,mid,-0.5481875695907028,-0.30476413086825893,2
11,10,9,9,3,4,4,5,2,4,1,impact,analytical,big,formal,big,3.6944060119183897,-1.5679683899655568,1
6,9,3,4,3,4,1,3,1,2,1,money,analytical,solo,formal,mid,-3.516681164503046,0.19909078566588242,0
5,8,5,5,3,3,2,2,2,2,1,money,creative,small,formal,flex,-2.7622071602608114,-0.4292709820808612,0
7,8,5,6,3,4,2,3,1,2,2,growth,social,small,collab,mid,-1.8554449298948978,0.5433754388288948,0
9,8,5,6,3,3,3,2,2,2,1,money,analytical,flex,formal,big,-1.3522522641570651,-0.04382503320473755,0
9,8,6,9,3,3,2,3,2,4,1,growth,analytical,flex,formal,flex,0.6976072172264329,-0.20147277321616444,2
6,9,5,5,3,2,2,5,1,2,1,money,social,small,collab,startup,-1.9090936379128927,-2.1044054535010694,0
9,8,3,5,3,4,2,3,1,2,2,money,analytical,flex,formal,mid,-2.317657357445102,1.3764746151721416,0
9,9,7,6,3,4,2,2,3,2,2,money,analytical,small,formal,big,-0.014118179270117534,0.8377525565532619,2
9,9,5,5,3,4,5,5,2,1,1,prestige,analytical,small,formal,mid,-0.4812986578587383,-1.4912080541661938,2
6,9,5,6,1,4,2,3,2,2,1,prestige,analytical,flex,result,flex,-1.5702732832942072,-1.2742188905796032,0
6,8,4,5,1,2,3,3,1,1,1,money,analytical,big,formal,flex,-3.2600429674258513,-2.169399736724696,0
8,9,4,6,3,3,1,2,2,3,2,impact,creative,solo,formal,flex,-1.4043276476583766,1.0663264958539376,0
6,8,5,5,3,2,2,3,2,1,1,money,analytical,small,collab,mid,-2.768833094674304,-1.2798798591922493,0
9,9,7,7,2,3,3,4,2,3,2,money,analytical,big,formal,big,1.1173296555695404,-1.0058350475607767,1
8,9,8,8,3,3,3,4,2,3,1,money,analytical,flex,formal,mid,1.1813509038088392,-1.5128381689468784,2
6,8,6,7,3,4,2,3,3,2,1,growth,analytical,small,collab,big,-0.8317437489259196,-0.5825324712482102,2
11,8,5,7,2,4,2,5,2,2,2,growth,analytical,flex,formal,mid,0.20989823746178166,0.07833583747290199,2
6,6,6,5,1,3,3,4,2,2,1,growth,creative,solo,collab,mid,-1.931016876657682,-2.2007401797597415,0
9,10,7,7,3,4,5,4,2,2,3,money,analytical,solo,formal,big,1.8087746075740883,-0.02229112016070637,1
9,8,7,7,3,4,3,3,2,3,1,money,analytical,big,formal,mid,0.25530295967345673,-0.24737209973741045,2
6,8,4,6,2,4,1,3,2,1,2,impact,social,solo,collab,mid,-2.656452190900293,0.2659920531740711,0
8,8,6,7,2,4,2,5,2,2,1,money,analytical,small,collab,flex,-0.4717836306737139,-1.2235617401942418,2
7,8,5,4,3,3,2,4,2,2,2,freedom,social,flex,result,flex,-1.625874765416919,-0.1498798748922182,0
7,7,5,6,3,4,2,3,2,2,1,money,analytical,small,collab,flex,-2.040249018326105,0.11867358382826595,0
10,8,7,7,3,4,5,5,2,2,2,money,analytical,flex,collab,flex,1.4402406743680225,-0.5344220709991223,2
7,9,8,9,3,4,4,4,3,2,2,growth,social,small,collab,flex,1.8160384801789202,-0.8976121783964722,1
9,9,6,7,3,3,2,4,2,2,2,growth,analytical,flex,formal,flex,0.10902429585661617,-0.1453744453548803,2
7,9,3,8,3,4,1,2,1,2,1,growth,social,solo,formal,mid,-2.5535505277903217,0.673975869337554,0
8,8,5,9,3,3,2,4,2,2,2,freedom,analytical,solo,collab,startup,-0.14721409848096367,-0.11404231368122747,2
5,7,6,7,2,4,3,4,1,2,1,impact,analytical,flex,collab,flex,-1.605468669763907,-1.4981220230806873,0
12,10,5,7,3,3,1,3,2,2,3,money,analytical,small,formal,mid,0.2624013870029597,1.7054590071881686,2
8,8,8,9,3,4,1,4,2,3,2,money,analytical,solo,formal,flex,0.9231417253669474,0.3414101227982606,2
10,8,6,5,3,4,2,4,2,2,2,money,analytical,small,formal,mid,-0.5957575312114582,0.6133309066122002,2
14,10,5,7,3,3,1,3,2,2,3,money,analytical,small,formal,mid,0.619434696726461,2.0545898711842536,2
6,8,6,6,3,3,2,4,2,2,1,growth,analytical,small,formal,mid,-1.3749899339243472,-1.366553117382984,0
10,8,5,6,3,4,2,3,2,2,2,prestige,strategic,flex,formal,flex,-0.8086584846384888,1.2349796225382268,2
9,7,7,7,2,3,3,4,2,3,3,money,social,small,agile,flex,0.7888862568397677,0.12877792609330316,1
6,7,5,7,3,4,2,3,2,2,1,money,analytical,small,collab,mid,-1.9425950859509884,-0.12793896358973092,0
7,8,5,7,3,4,1,3,2,3,1,money,creative,small,collab,startup,-1.2775705563771462,0.20627358905588497,0
8,8,5,6,1,4,1,4,2,2,1,growth,strategic,small,agile,mid,-1.5330985381876854,-1.03230918532986,0
9,6,6,7,4,4,2,5,2,2,2,money,analytical,big,formal,big,-0.3774197517586266,0.7698130707197202,2
7,9,5,5,2,3,2,4,2,3,2,impact,creative,small,agile,mid,-0.6793127347189882,-0.8245476159412258,0
9,8,8,8,3,4,4,4,2,2,2,money,analytical,flex,collab,flex,1.2768654006954472,-0.25927126695395636,2
6,9,7,7,3,4,3,4,2,2,1,money,analytical,solo,formal,flex,-0.25496105526396823,-1.251391719370609,2
9,8,6,6,3,4,2,5,2,3,2,money,analytical,small,collab,mid,0.2764947244016925,0.11373064312045103,2
12,7,5,7,3,4,2,3,2,3,4,impact,social,big,formal,flex,0.6124682529308068,3.137055221507007,2
10,7,6,7,2,4,2,3,2,2,2,money,strategic,solo,formal,big,-0.585231944804218,0.7037650839622387,2
8,9,5,6,5,3,2,3,2,2,2,money,social,small,collab,flex,-1.027715595178458,1.17726387541591,2
10,7,6,7,3,4,3,4,2,2,2,money,social,small,formal,big,-0.06409440697552944,0.5094607887967865,2
10,9,8,8,3,4,4,4,3,2,2,prestige,analytical,small,formal,mid,2.090658804849525,-0.42378727992797954,1
10,10,5,9,3,2,1,5,2,3,2,money,social,flex,result,flex,1.189291614447698,-0.3774996908420131,2
10,9,6,8,1,3,2,3,3,3,4,money,analytical,flex,collab,flex,1.7752858766547717,1.0669358934508104,1
9,7,6,6,3,4,2,4,2,2,2,money,strategic,flex,collab,flex,-0.6757614568215571,0.7209089219853769,2
11,9,8,7,2,4,1,5,3,3,2,prestige,social,big,agile,mid,2.0109251723026333,-0.3017087838790557,1
10,10,7,7,2,3,2,5,2,3,2,money,analytical,big,result,mid,1.5884602407403183,-1.0933745857209554,1
9,7,4,5,3,3,1,5,2,2,2,money,analytical,small,formal,flex,-1.7032325152772299,0.38666124381560224,0
8,8,5,7,3,4,2,3,2,2,2,money,analytical,solo,collab,flex,-0.977115822322387,0.8885216306886772,0
11,9,6,6,3,4,1,2,3,3,4,growth,social,flex,agile,flex,0.9966454267839278,3.1578993554280643,1
13,10,7,7,4,3,2,5,3,3,3,impact,analytical,small,collab,flex,2.8762434906846512,1.0270905833434214,1
8,7,6,6,5,4,3,3,4,1,2,freedom,analytical,big,formal,flex,-0.4418570485886179,1.3636617173065253,2
12,8,7,7,3,4,3,5,2,2,2,prestige,strategic,small,collab,mid,1.2075522053913161,0.11966372027817587,2
8,8,4,6,3,3,1,3,2,2,1,growth,strategic,small,collab,flex,-2.162718338328367,0.014292866372052258,0
9,9,7,7,3,4,2,3,3,2,2,money,analytical,flex,formal,flex,0.5694623728813162,0.6194966137626726,2
8,9,5,6,3,4,1,4,2,2,1,growth,analytical,flex,collab,flex,-1.1587276887020077,-0.1846228938750312,2
9,10,7,9,3,3,2,5,2,4,1,money,creative,flex,collab,big,2.144273709682499,-1.413208847237006,1
7,8,6,7,2,2,1,3,3,2,1,growth,analytical,small,formal,big,-1.0717224988757263,-1.5408223566979717,0
6,9,8,8,3,3,1,4,2,2,1,money,social,small,formal,flex,-0.32957229751692846,-1.4128652447943382,2
6,8,4,6,5,3,1,3,2,2,1,growth,analytical,flex,formal,flex,-2.413031452799897,0.6154327786873105,0
6,8,5,6,5,3,1,3,2,2,1,impact,analytical,flex,formal,flex,-2.11828085628954,0.45277281407142095,0
4,6,7,7,3,4,3,4,2,2,1,freedom,analytical,solo,formal,flex,-1.4038038506162018,-1.230930049784028,0
9,10,6,5,3,3,4,5,2,2,3,impact,creative,solo,agile,mid,0.9735598874408251,-0.513906107187112,2
8,9,8,8,2,3,3,4,2,2,1,money,social,small,collab,flex,0.5740302542560871,-2.014193565131999,2
9,10,9,9,2,3,3,4,2,4,2,impact,strategic,solo,formal,big,2.991623283112329,-1.445694530284154,1
